Tenure,SatisfactionScore,Complain,OrderCount,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,DaySinceLastOrder,Cashback,Churned
15,3,0,3,4.3,2,1,62,5.65,0
37,4,0,5,10.9,4,3,21,9.08,0
13,4,1,3,10.7,2,2,35,16.41,0
8,4,0,3,4.8,1,1,40,7.09,1
5,1,0,2,4.6,2,1,33,0.0,1
60,4,0,5,12.6,1,1,38,16.11,0
1,3,0,1,6.2,2,1,80,8.89,1
36,3,0,4,7.5,3,1,69,18.84,0
35,1,1,3,5.1,1,1,45,3.12,1
66,3,0,3,6.3,2,1,62,6.82,0
63,4,1,3,7.0,1,1,37,13.03,0
23,4,0,4,10.1,1,1,81,17.2,0
9,3,1,1,5.8,2,1,55,3.57,1
34,4,1,4,5.5,2,2,22,17.28,0
46,5,0,8,9.8,3,2,77,20.5,0
4,4,0,2,3.2,1,1,52,10.6,0
30,4,1,6,9.4,2,1,79,11.44,0
72,5,0,7,17.4,1,1,60,23.6,0
3,2,1,2,14.0,1,3,60,9.55,1
14,3,0,2,7.6,3,1,28,9.5,0
60,3,0,5,4.0,1,1,52,5.11,0
45,4,1,3,10.2,1,1,31,10.01,1
34,5,1,2,8.6,2,1,51,13.3,1
45,5,1,3,15.5,3,1,56,9.53,1
61,5,0,4,8.4,2,2,72,21.53,0
16,4,0,4,6.9,3,1,43,25.38,0
66,2,1,9,9.2,1,3,74,16.6,1
40,4,0,5,11.5,2,1,27,19.14,0
17,3,0,1,5.2,2,1,46,5.73,0
34,5,0,7,9.8,3,2,49,23.73,0
16,4,1,2,5.1,2,1,21,9.43,0
60,5,1,3,14.0,2,1,36,12.57,0
66,5,0,6,8.6,2,1,55,17.19,0
66,5,0,8,13.5,2,2,58,26.07,0
13,5,0,4,9.6,2,1,37,7.94,0
56,3,0,2,0.5,2,3,48,5.0,0
31,4,0,6,16.4,1,1,56,18.41,0
34,5,0,5,3.4,1,2,24,14.51,0
39,2,0,3,4.7,1,3,51,15.15,1
67,5,0,4,6.7,3,1,48,18.22,0
8,3,0,3,5.2,4,2,80,5.13,1
55,5,0,5,8.3,2,1,58,16.22,0
27,3,0,5,6.7,1,1,50,18.42,0
53,5,0,4,12.3,1,2,64,17.03,0
39,4,0,5,10.8,1,2,53,15.37,0
65,5,1,7,8.7,1,1,32,20.75,0
17,4,0,5,6.5,1,1,61,21.86,0
30,3,0,6,8.1,3,2,61,9.84,0
53,5,0,3,4.7,2,1,49,22.66,0
13,3,0,1,2.2,1,2,61,7.53,0
21,4,0,3,10.2,1,2,83,20.57,0
19,3,0,2,5.4,2,1,59,8.34,0
53,5,0,3,8.6,1,2,51,25.96,0
19,4,0,4,8.4,2,2,37,10.84,0
57,5,0,8,15.7,1,1,31,23.89,0
25,3,0,4,10.9,4,1,53,16.58,0
31,3,1,4,9.3,2,2,43,16.42,1
55,5,0,7,17.5,2,1,55,17.17,0
23,3,0,1,3.7,3,1,52,0.0,0
32,2,1,6,9.2,1,1,91,10.8,1
62,4,1,5,11.0,2,1,53,14.79,0
10,5,0,2,9.1,1,1,32,10.78,0
72,5,0,9,9.6,2,1,45,26.03,0
54,5,0,2,6.5,1,1,50,15.12,0
52,4,1,5,9.1,2,1,61,15.45,1
20,5,0,4,15.2,1,1,52,5.54,0
32,5,0,2,8.6,1,2,62,16.36,0
14,3,1,3,10.6,3,2,95,16.31,1
50,3,0,8,10.2,4,1,41,22.12,0
28,2,0,1,3.5,1,1,69,3.59,0
53,4,0,4,6.9,1,1,69,15.27,0
24,5,0,4,9.8,1,1,57,21.31,0
22,3,0,2,11.0,1,1,32,2.93,0
30,4,1,3,3.1,1,2,66,8.91,0
63,5,0,7,16.5,2,1,16,18.33,0
4,3,0,0,7.7,1,1,86,0.0,0
59,5,1,6,12.8,1,1,28,32.84,0
8,4,1,4,11.0,2,1,81,14.63,1
12,4,0,3,6.2,2,1,55,6.35,0
31,4,0,3,7.0,2,2,67,5.11,0
34,3,0,1,7.8,1,1,66,10.7,0
49,5,0,5,8.3,2,1,65,23.22,0
57,5,0,3,8.1,3,1,24,18.28,0
26,5,0,7,8.6,2,1,36,30.88,0
18,4,0,5,11.3,2,1,56,13.8,0
38,5,0,5,8.6,1,2,51,11.07,0
50,5,0,5,7.8,1,1,44,30.35,0
8,3,0,4,5.7,2,1,55,9.09,0
41,5,0,3,5.4,4,1,51,16.69,0
6,4,0,1,1.8,2,1,91,3.8,1
69,4,0,6,11.1,2,2,68,23.36,0
44,3,0,6,8.0,2,1,70,10.11,0
64,5,0,7,10.5,2,1,73,34.31,0
29,4,1,5,12.6,4,1,57,17.94,1
28,5,0,3,7.0,1,1,40,6.78,0
11,2,1,2,6.1,3,2,52,0.0,1
65,3,0,2,6.4,2,1,61,8.14,0
19,3,0,4,9.1,1,1,54,18.0,0
9,3,0,1,4.4,1,1,38,4.19,1
27,3,0,2,9.2,2,1,61,14.97,0
34,3,0,5,9.4,1,1,33,9.42,0
44,5,0,2,5.0,2,1,85,15.31,0
68,5,1,6,8.8,1,2,60,18.11,1
15,4,0,2,10.0,2,1,53,13.64,0
51,4,0,12,12.6,2,1,37,25.89,0
13,3,0,7,11.9,2,1,72,15.61,0
49,4,1,9,13.6,3,3,20,17.09,0
70,5,1,10,9.8,3,3,33,33.34,0
56,3,0,3,3.1,3,1,62,8.04,0
51,5,0,8,10.4,2,1,13,21.07,0
37,5,0,3,9.8,2,2,52,10.95,0
17,3,0,5,4.6,2,1,43,17.22,0
58,5,0,2,4.0,2,1,93,0.27,0
29,5,0,7,12.6,1,1,44,15.1,0
33,4,1,4,5.0,2,1,37,20.77,1
60,5,0,10,16.1,2,2,27,28.66,0
55,5,1,6,17.8,3,2,8,16.48,1
10,5,0,5,6.6,1,2,75,21.92,0
47,5,0,3,11.8,1,1,56,14.52,0
23,3,0,1,6.8,1,1,55,13.26,0
21,3,0,2,4.2,4,1,70,5.46,0
13,4,0,2,11.4,1,2,64,6.01,0
33,3,0,1,7.0,4,1,58,0.0,0
24,4,1,1,9.4,5,3,43,13.43,0
11,4,0,2,13.6,3,2,48,15.34,1
17,3,0,2,6.3,3,1,58,12.0,0
68,5,0,13,17.1,4,1,44,28.56,0
47,5,1,1,2.5,1,1,38,2.35,0
25,5,0,7,9.2,1,1,45,25.99,0
21,4,0,7,10.4,3,2,65,21.23,0
12,2,0,3,8.0,1,1,35,4.41,1
37,5,0,6,3.4,1,2,59,22.63,0
42,5,1,6,14.4,1,1,28,28.85,0
17,5,0,4,10.1,2,1,44,13.76,0
48,4,0,4,9.8,2,2,22,13.58,0
28,3,0,3,13.5,1,1,59,15.21,0
41,3,0,4,13.1,2,1,40,18.69,0
47,5,0,6,9.3,2,2,18,19.78,0
18,4,0,2,4.9,4,2,58,1.19,0
71,5,0,8,13.3,1,1,60,28.82,0
13,4,0,3,12.1,1,1,60,8.73,0
13,3,0,7,10.2,1,1,51,20.6,0
31,3,0,3,10.1,5,1,66,16.19,0
2,3,0,3,12.5,1,1,43,13.95,1
16,4,0,1,8.8,1,1,60,8.53,0
9,5,1,3,2.6,1,1,87,13.31,0
38,4,0,4,4.6,2,1,54,10.28,0
54,3,0,3,13.3,2,2,41,11.79,0
56,4,0,4,8.5,3,2,57,8.67,0
45,4,1,11,14.8,2,1,32,32.22,0
34,4,1,5,10.7,2,1,49,20.66,0
9,2,0,5,13.3,1,1,61,12.69,1
8,4,0,1,3.5,2,1,50,4.51,0
7,2,1,4,7.0,2,2,9,2.27,1
36,4,0,4,5.2,1,1,49,9.91,0
18,5,0,1,0.5,2,1,65,6.0,0
3,4,0,1,7.0,1,1,84,8.34,1
28,4,1,7,8.0,2,1,62,15.57,1
70,5,0,5,11.9,1,1,45,21.94,0
44,5,0,3,5.6,2,2,61,20.64,0
21,4,0,3,3.4,1,1,50,12.61,0
28,4,0,2,9.8,1,1,69,3.23,0
54,5,1,7,12.2,3,1,44,10.27,0
54,5,0,7,10.1,2,1,57,21.78,0
65,5,0,8,11.1,2,1,69,21.51,0
21,4,0,3,9.2,4,1,92,6.85,0
13,4,0,0,10.1,2,1,38,4.58,0
57,4,0,6,11.0,2,1,21,30.23,0
49,5,1,4,9.6,1,1,38,24.58,1
54,5,0,5,7.6,1,1,49,26.33,0
10,3,0,4,7.5,1,1,44,10.26,0
53,5,1,6,0.5,3,1,67,18.03,0
44,5,0,1,3.0,2,1,46,14.4,0
47,3,0,2,3.4,1,2,39,8.77,0
53,5,0,3,4.1,2,1,74,16.45,0
46,3,0,4,7.1,1,1,60,6.19,0
13,5,1,3,6.6,4,1,58,15.69,0
37,4,0,5,5.8,2,2,33,8.51,0
24,3,0,3,11.2,5,2,70,0.0,0
2,5,0,2,8.4,1,1,53,9.58,0
14,3,0,4,8.8,1,2,54,17.26,0
10,3,0,4,10.1,2,1,57,14.38,0
35,4,0,1,0.6,3,2,79,7.11,0
25,3,0,4,3.0,2,1,59,1.95,0
3,3,0,2,10.3,3,1,46,0.41,0
17,1,0,11,20.9,1,1,38,22.07,0
12,4,0,3,7.6,2,1,64,10.27,0
54,4,0,7,17.4,2,2,71,19.71,0
24,3,0,3,7.4,2,1,48,19.5,0
29,5,0,4,6.1,2,1,45,16.21,0
43,4,0,3,10.3,2,1,65,18.71,0
25,4,0,6,3.3,2,1,35,14.4,0
60,4,0,5,7.2,1,2,41,4.78,0
65,5,0,7,8.1,1,3,46,26.87,0
28,4,0,4,4.6,1,1,59,20.64,0
16,2,1,4,6.7,2,2,67,18.32,1
47,5,0,3,8.3,2,1,56,8.78,0
58,4,1,8,15.3,2,3,45,19.08,0
27,5,0,0,8.1,1,1,69,4.72,0
53,5,1,4,3.4,1,3,29,18.04,0
42,3,0,2,13.5,1,1,57,3.77,0
59,5,0,7,14.3,2,2,70,23.14,0
47,4,1,8,11.5,3,1,56,26.58,1
34,3,0,3,11.4,3,1,54,14.04,0
37,5,0,2,3.8,5,2,67,6.49,0
6,4,0,0,7.5,1,1,41,10.81,0
7,4,0,2,0.8,1,2,63,10.35,0
25,4,0,4,7.3,2,1,51,11.12,0
33,4,0,3,11.5,2,2,56,17.13,0
55,5,0,4,6.8,1,1,46,15.83,0
58,5,0,7,9.4,2,1,67,28.57,0
7,3,1,2,4.8,2,1,49,13.78,0
57,5,0,12,14.0,4,2,20,34.94,0
12,4,0,7,7.6,3,2,24,19.8,0
16,4,0,2,11.3,1,2,24,2.87,0
43,4,1,5,5.4,1,2,53,8.61,0
7,3,0,1,6.8,2,3,46,19.42,0
51,5,1,9,14.7,1,2,22,28.17,0
32,5,0,3,5.2,1,2,50,20.12,0
8,3,0,0,0.6,4,2,70,5.28,0
72,4,0,6,8.1,3,2,47,17.48,0
45,4,0,4,7.0,2,1,54,14.47,0
59,5,0,5,11.8,3,1,68,18.63,0
4,3,0,2,6.2,1,1,68,8.73,0
67,5,0,4,8.2,2,1,54,23.66,0
29,4,0,3,3.2,2,1,39,16.32,0
29,4,0,5,8.4,3,2,42,17.98,0
28,5,0,1,10.1,1,1,58,13.8,0
44,5,0,4,11.5,3,1,63,20.34,0
4,3,0,4,6.7,3,1,57,14.27,0
9,4,0,1,8.3,2,1,49,11.05,0
5,4,1,3,7.0,2,1,60,15.73,1
56,4,0,6,11.3,4,1,74,21.5,0
50,3,0,8,10.5,1,1,48,20.44,0
15,5,0,5,6.1,1,1,59,21.58,0
32,5,0,3,4.3,1,1,49,8.21,0
28,4,0,4,9.8,2,1,49,14.79,0
22,4,0,4,0.5,3,1,27,14.04,0
17,3,0,6,13.0,2,1,50,20.26,0
59,5,1,6,9.1,2,1,7,16.06,0
71,4,0,2,4.7,4,1,33,7.32,0
57,5,0,6,12.8,2,1,53,15.36,0
26,4,0,4,0.5,5,2,37,17.24,0
25,4,0,3,8.8,4,3,24,3.5,0
10,2,1,1,10.7,2,2,59,0.44,1
45,5,0,7,6.5,1,2,23,11.46,0
11,2,1,6,8.4,1,1,64,11.57,1
53,4,0,3,8.8,2,1,61,12.17,0
72,5,1,10,8.3,3,1,67,33.52,1
68,5,0,9,12.9,1,2,48,32.17,0
28,4,0,5,17.1,1,1,78,9.02,0
65,3,1,9,13.2,2,1,28,20.61,0
49,4,0,5,9.9,2,1,41,18.11,0
47,5,0,8,7.8,2,1,48,21.88,0
52,4,1,4,12.2,2,1,50,9.85,1
54,5,0,4,0.5,1,2,54,6.72,0
60,5,0,6,9.7,3,2,48,13.94,0
57,5,1,5,11.7,2,1,47,23.89,0
47,4,0,1,0.5,2,1,44,13.67,0
31,3,0,8,5.4,1,1,33,33.98,0
46,5,0,8,7.0,2,1,31,27.96,0
26,4,0,0,9.1,2,2,45,1.1,0
5,3,0,2,4.7,1,1,57,10.85,0
52,5,0,5,11.7,3,1,39,20.27,0
54,5,0,6,12.0,1,1,40,22.8,0
33,2,1,5,4.0,1,1,71,12.2,1
50,5,1,5,7.8,2,2,57,16.08,0
38,5,0,5,8.3,1,2,62,19.92,0
27,5,0,2,8.1,1,1,73,7.27,0
15,3,0,1,6.5,2,2,83,11.99,0
61,5,0,12,14.4,2,1,36,26.12,0
21,4,1,2,10.1,2,3,60,4.09,0
46,4,0,5,12.5,1,2,42,14.01,0
69,5,0,4,3.9,1,2,39,18.27,0
6,3,0,1,4.5,2,2,36,11.57,1
38,5,0,2,6.7,2,2,41,13.79,0
62,4,0,8,11.7,3,1,36,18.95,0
62,4,0,12,16.3,2,1,39,29.22,0
46,4,0,4,9.3,2,1,35,11.77,0
13,4,0,0,6.8,4,1,45,11.31,0
3,3,0,2,8.7,1,1,25,9.55,1
6,1,1,2,5.8,1,2,46,12.46,1
8,4,1,4,7.2,2,1,53,17.85,1
44,5,0,6,14.0,2,1,49,18.14,0
33,5,0,4,6.7,1,1,47,14.86,0
50,4,1,5,11.2,2,1,46,16.41,1
11,3,0,4,5.9,1,1,52,12.21,1
28,5,0,8,12.4,2,1,63,27.32,0
70,4,0,6,11.0,1,1,43,20.12,0
41,4,1,3,9.3,4,2,52,9.26,1
16,4,0,3,12.2,1,2,35,22.23,0
68,5,0,5,6.0,3,3,57,18.54,0
48,5,0,4,8.6,1,1,51,10.67,0
56,4,0,2,8.6,3,1,48,13.1,0
64,5,1,2,8.6,3,2,38,6.22,0
59,5,0,6,8.9,1,1,53,21.08,0
62,3,0,4,9.4,1,2,36,12.23,0
11,4,0,2,6.5,2,3,64,10.32,0
18,4,0,2,8.8,1,2,83,5.79,0
19,5,1,1,5.6,4,3,75,8.9,0
55,5,0,2,6.4,1,1,56,10.98,0
26,2,0,4,9.0,1,1,61,10.95,0
6,2,0,2,5.1,1,1,46,16.26,0
4,4,0,2,4.3,1,2,36,7.21,0
29,3,0,2,2.6,2,1,58,9.59,0
59,3,0,4,7.8,2,2,43,5.95,0
17,5,1,1,3.6,2,1,37,0.0,1
43,4,0,6,8.9,3,2,22,16.39,0
66,5,0,7,14.3,1,1,42,28.59,0
34,3,0,1,5.0,3,1,73,0.2,0
8,5,1,3,11.2,1,3,52,17.1,0
13,4,0,3,8.6,1,1,51,17.93,0
8,3,0,3,6.6,1,1,53,17.65,1
65,4,0,8,8.3,3,2,30,25.34,0
43,5,0,3,7.1,2,1,47,9.51,0
39,4,1,8,10.2,2,1,63,15.91,1
59,4,0,6,13.4,2,2,71,8.57,0
44,5,1,3,13.3,2,2,70,22.84,0
9,4,1,3,10.5,2,1,66,16.34,1
37,5,0,10,10.8,1,2,63,30.71,0
36,4,0,4,8.4,1,1,36,2.09,0
28,5,0,3,6.7,2,1,95,16.65,1
42,3,0,3,5.6,2,1,23,11.5,0
43,4,1,5,8.7,1,1,45,17.65,0
42,5,0,2,6.2,1,1,4,9.41,0
66,5,0,6,15.3,1,3,59,20.32,0
55,5,0,7,11.6,2,1,28,16.26,0
72,5,1,10,15.5,2,2,24,27.89,0
48,4,0,5,12.1,2,1,71,9.63,0
22,5,0,6,12.1,2,1,44,24.6,0
27,5,0,3,11.5,1,1,64,17.73,0
67,4,0,5,7.9,3,1,43,19.63,0
13,3,0,1,8.7,3,2,44,0.0,0
45,4,0,4,14.1,1,2,65,14.45,0
10,3,0,3,5.2,2,1,57,14.12,0
9,4,0,2,5.6,4,1,59,13.82,1
54,5,0,8,10.2,2,1,35,32.37,0
27,4,0,3,13.9,4,1,52,7.18,0
34,4,0,8,8.2,1,1,35,20.48,0
1,3,0,1,6.1,2,2,69,8.67,0
32,2,0,4,9.7,1,1,52,11.84,1
71,5,0,5,7.4,1,1,59,21.78,0
67,5,0,6,6.8,3,1,43,10.25,0
20,4,0,1,3.3,1,1,85,6.36,0
35,4,0,4,7.4,1,2,51,12.4,0
17,4,0,4,6.6,2,2,57,17.91,0
18,4,0,1,10.1,5,1,67,14.01,0
45,3,0,6,8.2,1,3,35,18.12,0
53,5,0,4,6.6,1,1,47,25.5,0
68,5,0,4,9.4,2,1,61,15.18,0
65,5,1,4,9.1,3,3,29,12.42,0
1,2,1,4,0.5,1,1,58,19.14,1
58,4,1,7,8.0,1,1,25,19.15,0
26,4,0,2,5.1,1,1,34,6.28,0
20,3,0,5,6.0,1,1,33,19.57,0
10,3,0,1,8.7,1,1,65,2.91,0
59,4,0,7,6.1,4,2,86,22.76,0
41,4,0,4,11.4,3,2,33,20.86,0
5,4,1,3,1.1,5,2,55,12.02,1
65,5,0,10,13.2,1,1,55,34.03,0
17,4,0,0,9.7,1,1,68,8.09,0
22,3,0,2,4.8,1,1,46,0.83,0
41,4,1,6,9.9,1,2,58,22.75,1
68,5,1,4,11.3,4,2,44,23.27,0
69,5,0,5,12.0,5,1,48,20.09,0
11,3,0,4,9.1,3,2,39,10.88,0
56,4,1,7,10.1,1,1,62,21.55,0
51,5,0,5,8.4,2,1,54,14.94,0
21,5,0,4,4.0,2,1,48,22.65,0
26,4,0,4,5.1,3,2,57,15.41,0
19,4,0,4,8.3,2,1,53,15.91,0
60,5,0,7,11.4,1,3,51,20.88,0
71,5,1,5,16.7,1,1,62,23.06,1
47,5,0,5,11.3,3,1,55,13.12,0
71,5,0,1,4.8,2,1,46,21.55,0
26,4,0,2,8.1,2,1,30,10.39,0
40,4,0,4,2.9,4,1,63,15.31,0
5,4,0,3,7.7,2,1,46,7.46,0
21,4,0,1,7.9,1,1,75,16.51,0
4,4,0,2,8.7,1,1,34,12.47,0
23,3,0,3,7.2,1,1,40,14.61,0
15,4,0,0,6.7,1,1,58,3.38,0
8,4,0,3,6.6,1,1,56,18.95,0
41,3,0,3,8.6,1,3,68,7.62,0
19,3,0,3,4.6,1,2,70,15.24,0
46,5,0,10,9.6,1,1,39,25.74,0
28,3,0,5,12.8,1,3,61,8.68,0
68,5,0,2,6.0,4,2,28,9.19,0
15,4,0,2,7.9,4,1,51,4.39,0
37,5,0,4,5.8,2,1,64,15.33,0
1,3,0,1,2.4,3,3,59,14.49,0
67,5,0,5,7.4,2,1,72,26.57,0
24,3,0,2,7.9,3,1,42,20.98,0
27,3,1,2,0.5,2,1,69,7.39,0
40,5,0,4,8.8,2,1,45,15.15,0
63,5,0,11,15.8,3,1,45,30.92,0
61,5,0,6,7.2,2,1,35,11.37,0
36,5,0,2,7.3,1,1,58,8.72,0
24,3,0,10,13.5,2,1,53,21.58,0
24,3,0,2,4.0,4,1,68,4.13,0
4,5,0,1,5.4,2,2,60,7.84,0
67,5,0,6,9.8,2,3,60,12.43,0
34,5,1,5,6.4,2,1,60,18.01,0
57,5,0,7,9.6,4,2,42,13.6,0
49,4,0,7,10.5,2,1,49,17.04,0
53,5,0,10,13.9,2,2,53,19.11,0
23,5,0,2,12.3,2,1,84,17.24,0
69,5,0,8,8.5,1,2,52,33.53,0
53,4,0,3,11.5,1,2,37,9.33,0
62,5,0,5,6.3,2,2,56,13.22,0
41,4,0,5,9.0,2,1,78,19.3,0
57,5,0,2,9.4,1,2,46,8.41,0
60,5,0,5,10.3,1,1,30,11.48,0
54,4,0,7,3.5,3,1,54,11.35,0
70,5,0,10,16.3,2,2,41,21.27,0
57,5,0,10,14.0,1,2,41,33.38,0
10,3,0,4,6.5,1,1,49,18.64,0
40,4,0,7,10.2,2,1,38,17.48,0
7,3,0,4,9.5,3,2,41,14.79,0
38,4,1,6,11.6,5,2,52,24.46,1
61,3,0,7,12.2,1,1,57,12.03,0
3,3,1,0,2.9,3,2,55,5.7,1
51,4,0,9,12.2,2,3,62,15.18,0
47,5,0,4,5.7,2,1,53,14.45,0
68,5,0,8,13.7,4,1,56,27.4,0
38,3,0,7,9.9,1,2,40,25.5,0
36,5,0,6,11.1,1,1,50,22.73,0
41,3,0,9,10.7,3,1,47,11.26,0
69,5,1,10,13.3,1,1,38,21.96,0
13,3,0,5,8.4,3,3,33,13.26,0
58,5,0,6,6.2,2,2,67,20.81,0
50,5,0,4,11.5,1,2,50,16.43,0
30,4,0,3,9.4,1,1,24,8.5,0
62,4,0,7,6.8,1,1,39,25.02,0
25,4,0,2,4.1,2,1,80,10.34,0
27,5,0,2,4.8,1,1,74,5.85,0
51,4,0,7,14.6,2,2,50,17.06,0
57,5,0,6,12.4,1,1,61,33.11,0
47,4,0,5,9.6,3,1,71,22.52,0
39,5,0,3,2.7,4,1,56,18.15,0
16,4,1,5,10.4,2,2,66,17.6,0
22,3,1,3,7.9,4,1,42,5.54,1
54,5,0,6,8.8,1,1,32,19.12,0
21,5,0,1,9.8,1,1,58,6.22,0
72,5,0,5,8.4,1,1,61,16.92,0
16,5,0,3,10.9,2,1,73,8.9,0
59,5,0,3,6.3,1,1,53,16.26,0
31,3,1,6,7.2,3,2,36,12.68,1
42,5,0,3,3.7,3,1,86,10.17,0
32,4,0,1,5.6,2,1,55,10.23,0
59,4,0,5,9.1,2,2,35,25.92,0
34,4,1,4,5.3,1,1,61,8.76,1
9,3,1,4,5.5,1,1,103,9.08,1
11,2,1,3,10.9,2,1,55,9.29,1
10,5,0,4,10.4,2,1,53,13.11,1
17,4,0,4,13.7,2,1,63,2.99,0
68,5,0,6,4.9,1,1,62,27.55,0
48,5,0,6,14.9,2,1,30,14.22,0
52,5,0,3,5.0,3,1,76,15.12,0
25,5,0,4,4.3,2,2,50,19.26,0
21,4,0,4,9.0,1,1,53,8.5,0
65,5,0,4,2.6,1,2,35,16.91,0
63,5,0,6,13.0,1,1,43,22.76,0
51,5,0,2,7.1,2,1,77,1.29,0
36,5,0,7,8.5,1,2,63,20.59,0
66,5,0,7,13.6,3,2,53,23.53,0
15,3,0,3,7.0,1,3,17,15.32,0
39,2,1,0,5.1,2,1,49,0.0,0
70,5,0,10,14.9,2,1,47,28.0,0
1,4,0,2,4.7,1,1,50,14.64,0
23,4,0,4,5.0,5,3,62,15.62,0
39,5,0,5,8.6,3,1,62,21.21,0
57,5,1,2,2.5,1,2,77,15.11,0
34,5,0,7,9.3,2,1,19,17.0,0
41,5,0,3,4.4,2,2,48,18.15,0
13,4,1,3,6.5,2,1,42,15.76,0
70,5,0,5,6.3,2,1,42,15.05,0
6,2,1,0,4.0,3,1,59,2.65,1
52,4,0,3,10.5,3,1,58,16.12,0
3,2,0,3,5.2,2,2,64,15.43,1
63,5,0,5,10.2,1,1,38,16.6,0
49,4,0,5,3.6,1,1,45,17.95,0
47,5,0,8,10.4,2,1,46,30.31,0
55,5,0,3,4.9,3,1,55,10.95,0
64,4,0,10,13.2,2,2,31,33.72,0
65,4,1,3,5.7,2,1,45,7.65,0
67,5,1,8,14.0,1,1,41,22.64,0
15,4,0,2,5.5,2,1,34,13.82,0
32,3,0,5,12.4,1,1,31,20.46,0
68,5,0,2,0.5,2,3,53,12.56,0
18,4,1,4,8.3,3,1,53,4.79,0
43,4,0,6,10.2,3,1,66,17.02,0
35,5,1,5,6.2,3,2,26,16.37,0
58,4,1,8,11.4,2,1,51,21.36,0
33,3,0,4,9.6,4,1,73,18.62,0
14,2,0,5,12.3,2,2,54,7.41,0
34,5,0,1,4.9,3,1,48,9.07,0
61,5,0,5,7.7,2,1,45,16.66,0
4,3,0,3,5.6,3,1,81,9.37,1
59,3,0,3,7.5,1,1,71,5.91,0
29,4,0,3,4.6,3,1,44,13.17,0
6,5,0,1,8.1,1,1,47,7.57,0
49,2,1,3,2.5,1,1,60,5.67,0
40,4,0,3,7.2,2,2,61,9.56,0
65,5,0,6,5.7,1,1,69,16.6,0
69,5,0,5,8.9,2,1,47,12.7,0
27,3,0,4,10.6,2,1,30,8.6,0
6,3,0,4,8.8,1,1,48,5.07,0
13,4,0,2,4.8,2,2,49,18.79,0
64,5,1,5,11.1,5,2,9,18.46,0
62,5,0,5,0.8,3,1,46,16.97,0
19,4,0,2,6.4,1,1,70,15.04,0
43,5,1,3,4.9,2,2,65,14.85,0
20,4,0,5,10.5,1,3,45,19.07,0
68,3,0,9,4.6,2,1,36,23.35,0
44,3,0,5,7.6,2,1,42,23.27,0
23,3,0,2,4.7,5,1,48,21.39,0
2,3,0,2,9.3,2,1,68,17.86,1
22,5,0,2,4.2,2,1,76,0.0,0
57,5,0,6,9.1,2,2,59,16.48,0
72,5,0,4,8.4,2,1,41,12.76,0
7,4,0,2,6.5,5,1,44,16.69,1
56,3,0,9,12.1,1,2,64,20.49,0
67,5,1,2,6.8,1,1,57,9.88,0
16,3,0,3,7.4,1,1,43,8.1,0
51,5,0,7,17.7,1,1,47,19.89,0
72,5,1,6,4.4,2,1,28,19.39,1
12,4,0,5,6.6,1,2,32,18.85,0
53,5,1,10,12.9,4,1,31,27.01,1
5,3,1,1,9.1,2,1,71,5.8,1
27,4,0,5,11.9,2,1,46,13.6,0
12,3,0,4,11.3,2,2,62,13.67,0
17,4,0,4,8.1,3,1,55,4.64,0
6,3,0,1,9.5,3,2,37,0.0,0
5,2,1,3,5.6,1,2,78,3.99,1
57,5,0,2,9.3,1,1,38,14.6,0
28,2,1,2,7.2,5,1,47,0.0,1
69,5,0,5,9.6,2,1,43,22.28,0
59,5,0,6,5.8,1,2,60,20.08,0
33,4,0,8,6.1,2,1,35,16.52,0
62,3,0,6,8.9,5,1,35,19.05,0
50,4,0,5,8.7,5,1,63,11.32,0
19,4,1,4,4.8,2,2,48,14.06,1
69,5,0,8,14.2,3,1,54,20.92,0
66,4,0,2,4.1,2,1,92,14.96,0
47,3,1,6,11.5,2,2,41,20.59,1
39,4,0,7,9.7,2,1,53,25.02,0
68,4,0,8,13.7,3,1,26,28.22,0
33,5,0,2,3.0,2,1,47,15.18,0
13,4,0,6,5.0,1,3,53,19.46,0
54,4,1,7,12.2,2,2,68,10.79,1
7,4,0,1,8.4,2,1,35,8.16,1
14,4,1,2,7.5,2,1,62,0.0,1
19,4,0,3,4.7,1,1,37,5.66,0
54,5,1,8,13.4,2,2,40,27.35,0
20,3,1,2,8.3,1,1,47,2.55,0
29,3,0,6,6.4,3,2,37,18.84,0
24,2,1,1,7.1,2,1,61,4.04,0
63,5,0,5,9.4,3,1,35,16.55,0
57,4,1,6,10.1,2,1,1,16.23,1
8,3,0,3,3.3,2,1,47,12.97,1
62,4,0,7,13.1,1,1,34,18.41,0
29,4,0,6,8.2,2,2,41,15.83,0
17,5,0,2,4.7,4,1,44,13.46,0
66,4,0,9,13.6,1,3,49,23.59,0
6,5,0,5,8.3,1,2,59,11.77,0
58,5,1,4,3.9,5,1,32,15.02,1
69,5,0,8,16.0,3,1,62,17.01,0
28,5,0,8,12.1,2,2,54,23.5,0
62,5,0,9,12.1,2,1,35,31.6,0
41,4,0,11,13.7,2,1,36,23.31,0
69,5,1,2,6.6,2,1,70,15.71,1
41,4,0,5,9.3,2,1,43,19.07,0
49,5,0,9,15.6,2,3,53,17.82,0
49,3,0,0,9.7,2,1,64,5.02,0
71,4,1,5,8.1,1,1,62,21.86,0
3,1,1,1,7.8,1,1,67,0.52,1
10,2,0,3,9.3,2,1,45,5.81,1
35,5,0,4,10.3,1,1,54,11.32,0
2,4,0,1,9.6,2,2,70,9.23,0
